[SP1]	xz	xzaaox	xz-aa-ox	-9.1	8.8e-11	0.0056	5e-07
[SP1]	xz	xzaaox	xz-aa-ox	-9.1	2.7e-10	0.0057	8.6e-07
[SP1]	xz	xzaaox	xz-aa-ox	-9.1	7.5e-10	0.0057	4.9e-07
[SP1]	xz	xzaaox	xz-aa-ox	-9.1	-5.4e-10	0.006	1e-06
[SP1]	xz	xzaaox	xz-aa-ox	-9.1	5e-10	0.0051	1.6e-06
[SP1]	xz	xzaaox	xz-aa-ox	-9.1	2.9e-10	0.0056	2.3e-06
[SP1]	xz	xzaaox	xz-aa-ox	-9.1	6.7e-10	0.0058	1.2e-06
[SP1]	xz	xzaaox	xz-aa-ox	-9.1	-2.3e-10	0.0058	7.7e-07
